"seller_id","seller_zip_code_prefix","seller_city","seller_state","seller_lat","seller_lng"
cd843d4cf8ef32827de0396605163ba3,36071,Juiz De Fora,MG,-21.772902260434623,-43.31619269603936
"67883baaae6134ee81b271a542613728",1310,Sao Paulo,SP,-23.561105936599557,-46.65664324344697
"7dc9a3355bae96dd82008b313d3a456c",36213,Dores De Campos,MG,-21.109888276064485,-44.02314172990817
"05e107217c7266362fd44b75b2cd4cc4",5353,Sao Paulo - Sp,SP,-23.56000598888566,-46.751272146773736
"1acde099eb406aa220b1169b188b42da",2532,Sao Paulo,SP,-23.49972093287263,-46.65549338155167
d97df38225e5abadaff1e72cb72b823c,9560,Sao Caetano Do Sul,SP,-23.632704278166628,-46.55430804234094
"45213867cefbf2cd4c6177e10216a951",13603,Araras,SP,-22.3494229749599,-47.40042951562731
"61b893c57e33626afb104d4112b1be76",37142,Divisa Nova,MG,-21.509945362887084,-46.195571061551966
a420f60ff1aa9acc80d0e42959f2b313,5138,Sao Paulo,SP,-23.48501926210721,-46.733851591843575
ff4ea69c2a729e83e63c7579e4ef8170,7071,Guarulhos,SP,-23.453379327751627,-46.56218063053474
fa5fdc4e4bb6bd1009ad0e4ac4096562,9111,Santo Andre,SP,-23.67308532626676,-46.489443105811965
"916748bc99315c2d202898ae58b1617e",18040,Sorocaba,SP,-23.50558801312256,-47.46982036739335
bc2ac6b95e1accce9858528ee566c17e,13085,Campinas,SP,-22.79150104891422,-47.08066923679262
"25debeafbce801fdd479539350185eee",17350,Igaracu Do Tiete,SP,-22.51628338177264,-48.56271778372706
"02c988090b766852e088c69d7fb3b551",13473,Americana,SP,-22.720396033185757,-47.30774912191011
e5f9e61ceb5f523cc966e0f34095032f,88353,Brusque,SC,-27.12335975116784,-48.9116696719753
ad97a199236354e53fcd91a5a913e9a2,88350,Brusque,SC,-27.10762178580489,-48.93726397728216
"3606774ec64634822d78dc2db6d37045",9510,Sao Caetano Do Sul,SP,-23.61543459118524,-46.57171558430621
"94165aea8a35c3c21499cbcae239b16c",38412,Uberlandia,MG,-18.950158452992017,-48.3111271050011
c8665a4dd081a2c436b1cd921079d0d9,14750,Pitangueiras,SP,-21.01000725213904,-48.21929005048194
c7dcd301ecfe5ab7f778ac172cf74be7,30120,Belo Horizonte,MG,-19.918409279679256,-43.94017020472439
"6c17baf138731a4aaacc3210adf2037b",14400,Franca,SP,-20.53900930001408,-47.40125797243722
"50c361bcf670d16f6df4d52de3dff924",4131,Sao Paulo,SP,-23.60711128760661,-46.61813562918586
"32e5635e63cb374eb63afdd242fb6134",22451,Rio De Janeiro,RJ,-22.97517107056021,-43.24357160448603
c1f12f926d0ba950578b4fa41115cbb6,4317,Sao Paulo,SP,-23.64282803996793,-46.63314060273735
"8602a61d680a10a82cceeeda0d99ea3d",1001,Sao Paulo,SP,-23.55027123580127,-46.63404671419185
c3acdfac4e3e97ff87529454fbc03642,5705,Sao Paulo,SP,-23.62508727087034,-46.72139990773657
fde0cc9ea29c8ccfc0a2c22256a58c71,81650,Curitiba,PR,-25.49292249440385,-49.23569783720652
e63e8bfa530fb16910dd6956e592bb81,7160,Guarulhos,SP,-23.41168047202263,-46.44665741645272
c4f7fee5b0db50e87766f5a4d1b1b758,18085,Sorocaba,SP,-23.471718541358197,-47.435272632355776
d7485b33791774c36108f8c69602d48d,81020,Curitiba,PR,-25.49075902808783,-49.28690500127513
"515d781150feed28a6ac091bb0e3cb8c",79090,Campo Grande,MS,-20.47750405144616,-54.64897561436884
e908c0f3646e8b60375734a350d95d71,1226,Sao Paulo,SP,-23.538676755471805,-46.65296272615542
"2646baaf662d4d92ac48f047e35db92d",3303,Sao Paulo,SP,-23.544972692291424,-46.58389429512865
"13fa2a6c6b9d0f43cb588d7c82117a12",3567,Sao Paulo,SP,-23.539993217518383,-46.48956823762742
"5343d0649eca2a983820bfe93fc4d17e",9270,Santo Andre,SP,-23.6406182200086,-46.49414223722358
"7c9130f5f3729edd32aa059141d92484",17400,Garca,SP,-22.21151259891417,-49.65871814577793
e4ebd3f87bf70440014f07ddda7fbe03,19470,Presidente Epitacio,SP,-21.77190234858192,-52.11661633213987
"33a17d60c64393351ebf1ef860f4e0f2",91510,Porto Alegre,RS,-30.071006730725347,-51.17791780431014
"640e21a7d01df7614a3b4923e990d40c",14940,Ibitinga,SP,-21.75722510530948,-48.82954113566027
d57e18d5f73c7ccb7f7339b61166898d,3613,Sao Paulo,SP,-23.519175807340048,-46.53339014713457
dd2bdf855a9172734fbc3744021ae9b9,31255,Belo Horizonte,MG,-19.86963430072193,-43.950959989265286
"9d213f303afae4983637247556438ede",14940,Ibitinga,SP,-21.75722510530948,-48.82954113566027
aadfe0417e61315688b6bd7043361e25,74340,Goiania,GO,-16.718109435406642,-49.30967749225065
"079d295dcbf06ee8bb1b65ba964eb2b6",2124,Sao Paulo,SP,-23.50700606444596,-46.57658184313728
"55c26bcb609f480eb7868594245febb5",14910,Tabatinga,SP,-21.73706334787352,-48.68756876841966
cbf09e831b0c11f6f23ffb51004db972,9726,Sbc/Sp,SP,-23.68748900215308,-46.56163263816511
"7fdb0720c8d7c9075538b365dc8c3a22",85904,Toledo,PR,-24.711284227637968,-53.74789122193225
"933446e9a59dece7ae9175103820ca8f",81730,Curitiba,PR,-25.50856745422061,-49.22660380826142
"3f8247d0f772ffa58560e5c682521ad5",89211,Joinville,SC,-26.33164627199984,-48.84970542893448
e46bc031f2c5bae4ccb40bb90712e9b4,5174,Sao Paulo,SP,-23.479770063948752,-46.74260196378736
"4aba391bc3b88717ce08eb11e44937b2",45816,Arraial D'Ajuda (Porto Seguro),BA,-16.381853461534703,-39.304253002730505
fcba71d4d5db057f43249145e4eb1e27,13481,Limeira,SP,-22.600556474252752,-47.40776690336797
c747d5b92c7648417faea95d36d763e8,61800,Pacatuba,CE,-3.946953979953261,-38.6140370322388
"715bbd5ba4e6b74cb0d2f29eb45058b0",13930,Serra Negra,SP,-22.61618709340345,-46.71042892850524
"1430239a858e7682bbc43b20758af153",4087,Sao Paulo,SP,-23.609734271451057,-46.66097260959224
bb7a14e229b1c95156719c3d9552eeee,23095,Rio De Janeiro,RJ,-22.86902739598968,-43.55555140912614
d598f929fc44e1e38678e7f47250ec04,73801,Formosa,GO,-15.541428321061172,-47.33776053845664
edc518ba25576a0188a0e8f2c3af186f,7023,Guarulhos,SP,-23.477739265407468,-46.54186292119741
"4c18691b6037662be2df78a765d98ab5",3167,Sao Paulo,SP,-23.556146088784324,-46.594398151216
"8f2b51a30523cdecddc2f179f351c7d6",4833,Sao Paulo,SP,-23.74047446690663,-46.70382071483224
"6b536a23086fba0d58c08d68814397f6",24346,Niteroi,RJ,-22.950851486577932,-43.02694409244016
"95f83f51203c626648c875dd41874c7f",37564,Borda Da Mata,MG,-22.262802188522706,-46.170735100123686
"6b243f80ed07b10f0e8aa0f21a205f3c",81825,Curitiba,PR,-25.528809229150266,-49.276057531526426
e7f3bf1ecd8526eb7f3b18059e6716e5,11680,Ubatuba,SP,-23.453497630299413,-45.093703696151486
"4d600e08ecbe08258c79e536c5a42fee",85988,Entre Rios Do Oeste,PR,-24.703470040297063,-54.24053911770263
"2089a6d640999f9b9141ac719b2af596",13566,Sao Carlos,SP,-21.99954927060128,-47.88764984670562
"2a167ca73899c85001a837d8fb4962f6",37540,Sao Paulo,SP,-22.246316180650883,-45.70676837319059
"458c6fa920810ce2492da71bc26d9eec",15813,Catanduva,SP,-21.128873359894232,-49.01726943140035
"7494d0dcba8551df6cf37f1b905dc2f7",11013,Santos,SP,-23.93883932766741,-46.32623743173848
"698f5fa55a5f73d0740e9d9a773e8093",20751,Rio De Janeiro,RJ,-22.883848522306025,-43.30564273023548
"4f0d637c1197fd65405ebd755ac9f86b",6768,Taboao Da Serra,SP,-23.607603000000005,-46.75713412499999
"3969863bb8af7f72580b3b1ffd3a17b3",3550,Sao Paulo,SP,-23.531399897656836,-46.50721535079713
"2a5b78b41cd05baeac8df54c6606b92c",35570,Formiga,MG,-20.462288456392717,-45.43342550961002
"1f7dfad2cb384ea4d2d7e1ffbd78c407",1139,Sao Paulo,SP,-23.52047138737019,-46.66629968880812
"08f5819815f3d06545011850bd70f0a8",11075,Santos,SP,-23.95426278142645,-46.33766255766887
b32be1695eb7ec5f10f72d9610a12527,95012,Caxias Do Sul,RS,-29.172757663583155,-51.210401188875736
b94cc9f10ddc85e4ba73a6f7974e7101,27930,Macae,RJ,-22.40063105090615,-41.81505197323013
"53243585a1d6dc2643021fd1853d8905",42738,Lauro De Freitas,BA,-12.893814632133868,-38.33893569150663
"6df688df543f90e9b38f4319e75a9d88",31230,Belo Horizonte,MG,-19.896561569528053,-43.95696685003932
"7f40d06aa0b5f1aa4f41af8c0480e2ef",13506,Rio Claro,SP,-22.391124182771183,-47.54885306646828
dd88d13bea9e4c2bf47daf224f8141e5,95900,Lajeado,RS,-29.460820199051625,-51.96648263209647
"72c38a04bd6a1c3dbc5298425a0db86d",85804,Cascavel,PR,-24.98648075226785,-53.49356617221048
"9e17b9d64683aebcbb9ee362d06463b4",14020,Ribeirao Preto,SP,-21.20011059288964,-47.802448437744566
b5bb2b985208834bd5bd86c7a402bbad,95800,Venancio Aires,RS,-29.61172737007877,-52.19331514085599
b1fecf4da1fa2689bccffa0121953643,79107,Campo Grande,MS,-20.432456942757216,-54.6721644190093
"7b1222c3624aa89b9558b50a2594188c",15041,Sao Jose Do Rio Preto,SP,-20.79034722043842,-49.417507455123314
e595809a6c31ec4314fd06ef198c244d,88370,Navegantes,SC,-26.8905348206835,-48.65522032752858
ba6b68b55fe8704377a7d43c8e5c0185,30130,Belo Horizonte,MG,-19.931996557590267,-43.93228112770117
b8114f2f589a6804810f04f99b36b498,9633,Sao Bernardo Do Campo,SP,-23.65428641545829,-46.567019488984776
"83d7070a0b9a8b4625fa8682b819fabb",6717,Cotia,SP,-23.609279814450804,-46.91780970449471
"570d4583587a5fe2d47c7be89b91ad27",2220,Sao Paulo,SP,-23.48998586636295,-46.57822899369592
"9591fc341b1bfb7ef561e2968ec6e011",4456,Sao Paulo,SP,-23.685803909087134,-46.678012254009175
"0af977692321d895349eded183341d28",11070,Santos,SP,-23.95611652397944,-46.34427931872522
b33aaadd1a8891d2dfef0c4c3bdf0371,13481,Limeira,SP,-22.600556474252752,-47.40776690336797
"5d9dc90a686a8fddacffab6bab5653a3",6513,Santana De Parnaiba,SP,-23.46154405401685,-46.91559402875042
cc80e2f693fa6e2408f47ccf62413fc1,81050,Curitiba,PR,-25.490156819212228,-49.3022318506541
dee656f0f566ed1aa85bd137c943f08f,12701,Cruzeiro,SP,-22.578480898503827,-44.96178345439037
ace601496e211a664100321f038f50af,2372,Sao Paulo,SP,-23.460134356353382,-46.624677958732384
d673a59aac7a70d8b01e6902bf090a11,14940,Ibitinga,SP,-21.75722510530948,-48.82954113566027
"966cb4760537b1404caedd472cc610a5",9920,Diadema,SP,-23.681439913970667,-46.62268210114378
d4a5e99e0dd915df64ba55a7fbd583fd,5041,Sao Paulo,SP,-23.523883779146924,-46.69422376037733
"6bcb2352a2a0c38b845f598298ab9d26",87050,Maringa,PR,-23.43055646770586,-51.91806805745384
"2c2c9832d1bb38c5b0034a3b47d313ee",97050,Santa Maria,RS,-29.689891453200666,-53.798099792742505
f3b80352b986ab4d1057a4b724be19d0,71200,Brasilia,DF,-15.799108222772857,-47.943914907210434
b452cb0ae35044c4a53179c39f49fb06,18047,Sorocaba,SP,-23.522078947674647,-47.463062807420734
"0307f7565ff85b299b6e5ef162b1b1a9",15085,Sao Jose Do Rio Preto,SP,-20.83630789111573,-49.386521924323645
ffeee66ac5d5a62fe688b9d26f83f534,15130,Mirassol,SP,-20.81507602865099,-49.507089050663794
"3bfad056cf05c00dabe2f895925d83b1",6033,Osasco,SP,-23.560321556312243,-46.77804011762417
"9aa388272ee334b6ae07bc73706e254a",36886,Muriae,MG,-21.136388018041888,-42.399282851834
"74bafed391319577bce6f4d2acc0589a",1311,Sao Paulo,SP,-23.56415696686186,-46.65278496802591
"2b03ac196f5ed62ac483960fe0fa3b65",2510,Sao Paulo,SP,-23.512779463866018,-46.65166538423599
"0b64bcdb0784abc139af04077d49a20e",92420,Canoas,RS,-29.88526802875527,-51.17791532471877
"0bfd0b434243adc5c2e1aa6baf19c6aa",22745,Rio De Janeiro,RJ,-22.9349071766144,-43.33370653181594
"92d14edfb62ee5ae7fdff70b0f4e7233",9810,Sao Bernardo Do Campo,SP,-23.719433081614767,-46.56538843629248
"5e105f5c9f63f5f1fd75d6cb942e55b1",15076,Sao Jose Do Rio Preto,SP,-20.831722995445453,-49.3531520743257
"2fb25ab44bdbeae6a4d816e0d0c9d500",27274,Volta Redonda,RJ,-22.508002485381866,-44.12981791033659
ed4311e67debd72b8610a5347a743087,7170,Guarulhos,SP,-23.432884521452223,-46.4384445869608
"5bf397d04035b5f45cc41e82ec106803",4144,Sao Paulo,SP,-23.62047343403393,-46.64108323490015
f9bbdd976532d50b7816d285a22bd01e,5319,Sao Paulo,SP,-23.538732972208106,-46.72769760072876
e3e15e2c0b9700561efac21c6be48066,5315,Sao Paulo,SP,-23.533811228066963,-46.731281786371575
a5bff0f43eb51f0cad7c37fac7244c8a,4827,Sao Paulo,SP,-23.721494367505013,-46.70186426339004
f52c2422904463fdd7741f99045fecb6,9230,Santo Andre/Sao Paulo,SP,-23.621328019757165,-46.52721673818724
"14f2b3587172b9db894c9bad8dab520b",95240,Ipe,RS,-28.805230821702786,-51.28825689807073
"1354d51653f645349064725ed204e85e",1230,Sao Paulo,SP,-23.536656999747624,-46.657660010193744
eaaa46e98c9e61f6764dd1d7a2ab8b3e,59775,Messias Targino,RN,-6.079178863348905,-37.51419087572665
"5b664594895aefb418afaee6d40a9a23",25750,Petropolis,RJ,-22.34118724151911,-43.128621332526485
bf00385a5f7fc1ef39a13c2e9ee50a5f,1224,Sao Paulo,SP,-23.54158572632947,-46.65225744475816
"391bbd13b6452244774beff1824006ed",13082,Campinas,SP,-22.842360782688683,-47.10447361361512
c714262700f93defc16bf17a51a4cb23,2751,Sao Paulo,SP,-23.490621394615708,-46.68165329563987
bcd2d7510d58e293f20fad6438c1b314,81540,Curitiba,PR,-25.4665356620622,-49.2216739159278
ec4608a1f76453166bb312b2968aeaf4,13660,Porto Ferreira,SP,-21.867396479393847,-47.47862930181371
"5c603ffb38cbbf25a0e0698941324143",37004,Varginha,MG,-21.5604585878741,-45.43177714214621
"2bd05d410a8fd26dc4184a15f4f2f588",31130,Belo Horizonte,MG,-19.89186840428718,-43.942368830288096
"4dab98ca6cd6d3df586203cefd28a042",91150,Porto Alegre,RS,-30.004383697817307,-51.11830891370757
"293dee954235e4e4e43f129313625ebe",72125,Brasilia,DF,-15.813093247293946,-48.06763863625061
cd68562d3f44870c08922d380acae552,14050,Ribeirao Preto,SP,-21.17248708548047,-47.82295800654188
"082e0bf4cb865a6533b1e8e498cc0255",18608,Botucatu,SP,-22.86581241535442,-48.461073070014805
c286ec035ee04ba81c97508f0b5df544,81320,Curitiba,PR,-25.476285984296243,-49.318322591496894
dd8a29ce82d5c705ba932d81494600a5,8220,Sao Paulo,SP,-23.53751470242065,-46.46670018031645
"41da412d33e8da4f22baf55cb1bde82c",29260,Domingos Martins,ES,-20.36202443550713,-40.68169578734027
"782f78b632a43875dd5b53e3e49c9564",13030,Campinas,SP,-22.924853869284316,-47.07411730856864
"28405831a29823802aa22c084cfd0649",3644,Sao Paulo,SP,-23.52648202642922,-46.53340885058148
fe19dce63ae80346207c6c55713d1023,38010,Uberaba,MG,-19.748524964815964,-47.936414060346834
a67780aba9dd436e7ac0aa1f889e73ec,19027,Presidente Prudente,SP,-22.112238126893725,-51.42130185808095
d594982fd877af63ace38ea1fca27c76,1031,Sao Paulo,SP,-23.541357903344544,-46.634942269447954
dda37071807e404c5bb2a1590c66326f,3282,Sao Paulo,SP,-23.587662891788067,-46.54609717425543
"5bc55dbe2f12b6af6d83ed46023e0dc8",35170,Coronel Fabriciano,MG,-19.50674249694519,-42.62849774464592
b1b3948701c5c72445495bd161b83a4c,3390,Sao Paulo,SP,-23.592099937002136,-46.52597701283913
"4e92348462c75b6c842b994ce84a0ed4",94930,Cachoeirinha,RS,-29.942625455356414,-51.10765369617241
"6e13dd869aa7185f601c941423abcc8f",5311,Sao Paulo,SP,-23.52945137726058,-46.73995495145911
"723cd880edaacdb998898b67c8f9da30",14940,Ibitinga,SP,-21.75722510530948,-48.82954113566027
"00ee68308b45bc5e2660cd833c3f81cc",3333,Sao Paulo,SP,-23.55586939232384,-46.569755452245886
"1fbe10c70e30765ed1de86d9f7e98409",9320,Maua,SP,-23.659678107128787,-46.44146634557175
"001e6ad469a905060d959994f1b41e4f",24754,Sao Goncalo,RJ,-22.872054372519354,-43.027422183847214
"685b870da5b52a710782c9c0fefbeb5b",9820,Sao Bernardo Do Campo,SP,-23.741953771222555,-46.5543314178027
"701938c450705b8ae65fc923b70f35c7",15014,S Jose Do Rio Preto,SP,-20.819299302122523,-49.377351597669424
f3862c2188522d89860c38a3ea8b550d,14092,Ribeirao Preto,SP,-21.17762982891929,-47.768271840887245
f5f1f2c5f923f36ad79ea1d07185ddc9,19820,Taruma,SP,-22.749226311857104,-50.57895932246513
cf8ab1616079e2793aa29d524df01bb1,4088,Sao Paulo,SP,-23.605851642276875,-46.66120891069493
"160851d3ece7aa1a510f8d1a4bb8a8af",17400,Garca,SP,-22.21151259891417,-49.65871814577793
"61c36f0fc4a47f9532e5512b66668e62",7043,Guarulhos,SP,-23.48396868719898,-46.55120594292056
"59b22a78efb79a4797979612b885db36",38414,Uberlandia,MG,-18.920732728308437,-48.32955081157303
"553a440137d6e0cf776aee0bb83ac9f5",13481,Limeira,SP,-22.600556474252752,-47.40776690336797
ea8482cd71df3c1969d7b9473ff13abc,4160,Sao Paulo,SP,-23.625459345815884,-46.611822010033535
"72bc2cce903c872fe376a8faaa81d237",4693,Sao Paulo,SP,-23.678326014848828,-46.68993512383393
"65c255b299faf2d12050937cc219c46c",3060,Sao Paulo,SP,-23.538937548346933,-46.58651264025979
f09e26011d833ddab11593c1a097a92a,13632,Pirassununga,SP,-22.01334407101607,-47.41518185119247
"72c73be2b085b9d57650dd53eb2004c9",2116,Sao Paulo,SP,-23.5205168663552,-46.585632494383184
c2bda99904207edd1834f03e0022b007,8280,Sao Paulo,SP,-23.5604811680834,-46.47354553273448
"3d4824f20035949c710eaf111f869d39",18015,Sorocaba,SP,-23.50235181524496,-47.43176875148676
"042573af89b6d931f672efaf789d8358",18015,Sorocaba,SP,-23.50235181524496,-47.43176875148676
"5b925e1d006e9476d738aa200751b73b",4567,Sao Paulo,SP,-23.612980492155653,-46.69036179870554
"06bb3a2fe5e7b7a845b13e8fb91bd944",31844,Belo Horizonte,MG,-19.83845261907533,-43.91576070011078
"5f5a58930c3c35f3b5af264f34fb8c85",14020,Ribeirao Preto,SP,-21.20011059288964,-47.802448437744566
fe2032dab1a61af8794248c8196565c9,13030,Campinas,SP,-22.924853869284316,-47.07411730856864
"3092c0b297aacfb4bb6e056ebe13b9b8",7402,Aruja,SP,-23.396730936566893,-46.31433543906336
c004e5ea15737026cecaee0447e00b75,2035,Sao Paulo,SP,-23.49658994680716,-46.6229360117536
"8629a7efec1aab257e58cda559f03ba7",74223,Goiania,GO,-16.708385080586474,-49.267564032585376
"1c56ffe0e9dea2657fc6e95b53f40b13",13575,Sao Carlos,SP,-22.033509631437727,-47.90904051113576
"74a9b9bddf14ece02beb81f52c41a88d",1156,Sao Paulo,SP,-23.529831613421983,-46.66480216284539
"1cbd32d00d01bb8087a5eb088612fd9c",3363,Sp / Sp,SP,-23.56284634772404,-46.53944251761205
"850857dfac77488c307e2b1cbd84ab5a",85802,Cascavel,PR,-24.96613120401719,-53.46640853099326
e0a366315b1b726b6c7832d664c0f530,2258,Sao Paulo,SP,-23.475685102198156,-46.58141043643644
"4049512728d969bec69f84088b012416",30310,Belo Horizonte,MG,-19.947044090696068,-43.92850618699166
"120476eb7a04c149d14772edaf5d9bf2",23954,Angra Dos Reis,RJ,-23.012491913121654,-44.53715434260047
cd6efc47efaabf134f8bdb654e10b4f1,23050,Rio De Janeiro,RJ,-22.906629659072845,-43.56664268066649
"2a7c6c0b0d5efde2bf75ec1e1cec2d41",87015,Maringa,PR,-23.42856919716732,-51.9587280467378
"4e17c65a516f69d023a2ae78b84f28d6",8673,Suzano,SP,-23.538312293692385,-46.31803289529116
a8739afb32aaa45e01815ca76f76f54b,9850,Sao Bernardo Do Campo,SP,-23.725595033115425,-46.58130766079052
d4828feed4cda2cd9d6b37899a95a71e,63020,Juzeiro Do Norte,CE,-7.214365751307584,-39.30949192709456
e3d3b3efac954a60d61be70b7e05b49b,3370,Sao Paulo,SP,-23.570028979115712,-46.55923914609678
d558ebe531605a1285ab2b1bc3256dfb,35501,Divinopolis,MG,-20.161703789042587,-44.9014620771098
c7a0a13cbcf29d5ce51c8f80afdc0b89,89170,Laurentino,SC,-27.22134634477977,-49.73076074194028
"33ac3e28642ab8bda860a2f693000e78",6717,Cotia,SP,-23.609279814450804,-46.91780970449471
"8936ba0de1073ee888cb3185ae5dc661",3372,Sao Paulo,SP,-23.570588252809657,-46.55575650724483
"18a349e75d307f4b4cc646a691ed4216",1319,Sao Paulo,SP,-23.5522505497666,-46.64103143237238
a72c2f59332659e361d647515c698798,95270,Flores Da Cunha,RS,-29.03613785421223,-51.18319995780463
b55638ad525e906c698fa2ce742c1742,88780,Imbituba,SC,-28.23243831125525,-48.68022343405556
be9a160a9011f627c3e121d076c1ec7b,89256,Jaragua Do Sul,SC,-26.481268897224872,-49.058661389896685
ed859002ad59dbf8cf3602696a6c3000,86035,Londrina,PR,-23.31057001794096,-51.135327573939136
"12b9676b00f60f3b700e83af21824c0e",95780,Montenegro,RS,-29.688238317970825,-51.4687297294334
ef2fbc2b607d8492bcffe657a4645434,20051,Rio De Janeiro,RJ,-22.903696274110427,-43.18246851511227
a080fc8a850289b27500f6b49cca2553,3382,Sao Paulo,SP,-23.580058755236703,-46.5312005612798
"9c57bc60cfad5ee62d35d3f1ce4593a1",81200,Curitiba,PR,-25.43705336323769,-49.33260673752005
"9539213aa8e023c01937bef95dc006da",3673,Sao Paulo,SP,-23.51485321679904,-46.50263876624473
"69a43819c758c65a5befb0b471c954d7",86802,Apucarana,PR,-23.568850766896933,-51.46874786793278
"8fdca8e349553f99bc738833a62c8802",2189,Sao Paulo,SP,-23.50781021417373,-46.567483539723874
"0bb27263628258b8111a0262769fa9db",3077,Sao Paulo,SP,-23.53207028914069,-46.58033826744407
"08061dc0fc165ed41288cc7acde738ee",6036,Osasco,SP,-23.554925909034864,-46.7764748547671
"4ebdc7e6cd6102a022dadc49156d4ea8",5030,Sao Paulo,SP,-23.54212422187098,-46.69185497344088
f918546be4bec7104d117789ba758b2b,5634,Sao Paulo,SP,-23.60447056297153,-46.73932454109903
eb4a59a06b3948e851a7d7a830bcbc42,41820,Salvador,BA,-12.98275505328576,-38.45727196442355
"80146bc52c4f6af5239b23de2a20262b",6753,Taboao Da Serra,SP,-23.602085292597916,-46.75652972053883
"4091f77d8c768fc3e81c20761471761d",3059,Sao Paulo,SP,-23.54137281923542,-46.59212458807602
"0dfbed20065e425d2eaefb101f9816c0",13660,Porto Ferreira,SP,-21.867396479393847,-47.47862930181371
"26bad72add1f86e08a776ce4ffdaf1ca",14470,Pedregulho,SP,-20.24872234509328,-47.47751011096898
e174dc2de86d60fee178170a154c05e7,9210,Santo Andre,SP,-23.63706163697135,-46.52791844932955
"612170e34b97004b3ba37eae81836b4c",93542,Novo Hamburgo,RS,-29.684512939861328,-51.09266105005027
"2a84855fd20af891be03bc5924d2b453",30111,Belo Horizonte,MG,-19.91916213742423,-43.94431129487232
cf2384dd2f1dddea3f838efed0945e65,13930,Serra Negra,SP,-22.61618709340345,-46.71042892850524
"377bc18334c78dd2f1535ef22a3ad225",83015,Sao Jose Dos Pinhais,PR,-25.56240717155708,-49.17005002677296
"439a47cc365d6e3bd526812ea9de3c29",8730,Mogi Das Cruzes,SP,-23.535209824178995,-46.20152584037477
"6ba4733aa33f6386e9fb0c0fd3993b38",95560,Torres,RS,-29.33917516648549,-49.74440658063
"4b39558c138930b9e5489c93b6df5fe3",49055,Aracaju,SE,-10.9129690686979,-37.06181187947544
"4b9750c8ad28220fe6702d4ecb7c898f",13484,Limeira,SP,-22.55579913408973,-47.42067186559312
"278b6e0b20c4f61fefaa0577943d7a35",88316,Itajai,SC,-26.943776318482737,-48.71980200369017
ba8e85df286308fe68a2ce83a8f8b2d6,88135,Santa Catarina,SC,-27.678138968259383,-48.68845108720292
"2059c39f76271d4ca3f15b5ffaccc8b8",81930,Curitiba,PR,-25.56181825614682,-49.28025542004594
"5a05a16bb50629ee31afab8a6d4c2674",95076,Caxias Do Sul,RS,-29.17808030258512,-51.148415929149984
edb65fe661681b1c0de8bd47c8655855,8111,Sao Paulo,SP,-23.49167123374692,-46.37969458810248
"8cbac7e12637ed9cffa18c7875207478",89254,Jaragua Do Sul,SC,-26.47070682617322,-49.11566364812323
fdb9095204a334cd8872252ffec6f2db,3331,Sao Paulo,SP,-23.549789246393814,-46.580489417328856
"0cab2da43793a6f3c5ed8514c5f54627",80060,Curitiba,PR,-25.43006308304056,-49.26112022032338
"5b97c06a046398e7005b2b7c0d707a92",38770,Joao Pinheiro,MG,-17.72861586254682,-46.16668106623055
aae3bfea055532c57fb453ed3ec80b30,9271,Santo Andre,SP,-23.6432621153965,-46.49958489303969
"866558b3bccef2dbc6d29a2b5995016f",86706,Arapongas,PR,-23.4280544412022,-51.42415470935767
cb5df0dcb9e280b1780e9d589889f2c7,15115,Bady Bassitt,SP,-20.917201808214948,-49.451017112869714
"9bcdfa7b615b3abb9461d9e3ad9886ae",89053,Blumenau,SC,-26.87765511023463,-49.081188262991375
"271c58a1d139c45eaf3316107c6d3a3b",3632,Sao Paulo,SP,-23.52826232968701,-46.54945286445483
"2dee2ce60de9709b1a24083217181a1f",78552,Sinop,MT,-11.834704656670672,-55.5081454221622
a154d7316f158bb42e6fa18bbe3afd3a,3804,Sao Paulo,SP,-23.49878374977276,-46.48304626353968
f84fa566034f5e8e880a07ec624c56af,13330,Indaiatuba,SP,-23.08584137431789,-47.21665233680304
"4c1c7281388a33dd06daac44f9fadbd1",17510,Marilia,SP,-22.19708042542936,-49.95229180601935
"2063dd1b9f568df1c16741ea7d3e6adb",85065,Guarapuava,PR,-25.381497295073597,-51.45415438548506
"9cea4682e16655f7da87f406902e989e",83707,Araucaria,PR,-25.5445805930614,-49.36026582142102
b1ac6ea7895bc3dd6f0f6f4abbdd2821,92030,Canoas,RS,-29.919178160744405,-51.14516373810683
"851773c885feb5e2da3b4f82bc2b17ce",18683,Lencois Paulista,SP,-22.601854295275,-48.807219628640446
"0ff83046c3fa22efee8ecf291888b191",95110,Caxias Do Sul,RS,-29.19177993829353,-51.2306441912568
"2b2fed75b8e5ea3a052fc4c0825da485",36015,Juiz De Fora,MG,-21.757257673135637,-43.35418767913037
"9f50216bfd01913736a55a11b55ea842",12020,Taubate,SP,-23.024067703979835,-45.55946768940647
"2d518637f53161b973e01f56ea4bb88e",2992,Sao Paulo,SP,-23.448915346154138,-46.72870771530326
aafe36600ce604f205b86b5084d3d767,88115,Sao Jose,SC,-27.54276334625233,-48.635000522957206
efff9341f3f8f5237b44ff67ed36a7bf,29090,Vitoria,ES,-20.259111176274537,-40.26698470617077
a7d0f8dd44f57ef6de7f7f02e3d82630,3225,Sao Paulo,SP,-23.584879053010084,-46.55651241845104
"5b07547f10dd980738a1a27f685af669",7013,Guarulhos,SP,-23.47269510194392,-46.52614416334941
